Saint ID,Saint,Primary Museum Section,Alternative Museum Sections,Museum Section Tier,Museum Section Confidence,Museum Section Rationale,Museum Section Internal Placement Note,Family ID,Curatorial Family,Family Size,Spiritual regions,Sampradaya,Normalized places
reckcSgfFkGseVhhC,Mahant Sri Madhu Giri of Girnar,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recCS06A5SE7baG0N,Mahant Sri Mahakal Giriji Maharaj of Girnar,Girnar & Nath Traditions,Needs Research,Secondary,Medium,Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-028 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-028,,2,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recUsNTBWXrHbLso2,Nameless Saint of Junagadh,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
recZb2o8xbSZi6An4,Nange Baba,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Family override from FAM-016 (Nange Baba Family); family placement takes priority over geography. Explicit archivalist tier override: Nange Baba should be tertiary. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",Organize inside Girnar & Nath Traditions using FAM-016 family context before geography.,FAM-016,,3,,(No Sampradaya),
recHoGtxIQttRWu0m,"Sant Sri Govind Das Bapu of Tana Bagdana, Gujarat, Junagadh 23A",Girnar & Nath Traditions,Gujarat & Swaminarayan Traditions,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India
Girnar, Gujarat, India"
rec7CR2qx4C8gkMYV,"Sant Sri Kashmiri Bapu of Girnar, Junagadh, Gujarat",Girnar & Nath Traditions,Needs Research,Featured,Medium,Spiritual region maps to Girnar & Nath Traditions. Explicit archivalist featured saint override: Kashmiri Bapu. Tier proposed as Featured because the record appears to anchor or lead a family cluster.,,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India
Junagadh, Gujarat, India"
reccgX6zRZ4jpGg2W,Sri 1008 Hath Yogi Muni Baba Omkarnathji Maharaj of Chandigarh,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Chandigarh General,(No Sampradaya),"Chandigarh, India"
reckBOeFbqITjkppf,"Sri Adhbhangnath Maharaj (Arjun Baba) of Dvaha Village, Hingoli ",Girnar & Nath Traditions,Needs Research,Secondary,Medium,Family override from FAM-016 (Nange Baba Family); family placement takes priority over geography. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Organize inside Girnar & Nath Traditions using FAM-016 family context before geography.,FAM-016,,3,Nath & Shaiva Maharashtra,(No Sampradaya),"Dvaha village, Hingoli, Maharashtra, India
Hingoli, Maharashtra, India"
recTMKSBlJDAsP1xq,Sri Adi Shankara Acharya,Girnar & Nath Traditions,Kashi & Ascetic Lineages,Tertiary,High,"Sampradaya maps directly to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,"Kashi Region
Char Dham & Upper Himalaya
Advaita / Shankara Tradition",Dashanami Sampradaya,"Varanasi, Uttar Pradesh, India
Nashik, Maharashtra, India
Kedarnath, Uttarakhand, India
Kalady, Kerala, India"
recxVbnSEdIDAiBzr,Sri Amarnath Das Maharaj of Chandigarh,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Chandigarh General,(No Sampradaya),"Chandigarh, India"
rec9kRlcXAXxX6OOj,"Sri Ambapurji Maharaj of Shakti Ashram, Girnar",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
rechxwV6llmYQM8qd,"Sri Amritgiri Bapu (Chakachak Bapu) of Chakachak Ashram, Vadodara, Gujarat",Girnar & Nath Traditions,Gujarat & Swaminarayan Traditions,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
recnABPJRzA9Rf8dM,"Sri Avadhoot Yogi Dala Bapa of Nadiad, Gujarat ",Girnar & Nath Traditions,Gujarat & Swaminarayan Traditions,Tertiary,High,"Sampradaya maps directly to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Gujarat General,Giri Sampradaya,Gujarat
recg1II6CYhhSp3qd,Sri Baba Shivanath of ??? ,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
rechvP0GkLNLWbCqe,"Sri Balabai of Nikamwadi village, Kolhapur",Girnar & Nath Traditions,Datta Tradition,Secondary,Medium,Family override from FAM-039 (Sri Satyendranath Swami Family); family placement takes priority over geography. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Organize inside Girnar & Nath Traditions using FAM-039 family context before geography.,FAM-039,,2,Datta Sampradaya Belt,(No Sampradaya),"Kolhapur, Maharashtra, India"
rec0LGdguKhFmZOhg,"Sri Balyogi Umesh Nath ji Maharaj of Pithadishwar Sri kshetra Valmiki Dham, Ujjain, Madhya Pradesh",Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Shaiva-Ujjain Region,(No Sampradaya),"Ujjain, Madhya Pradesh, India"
recW6BHfpK6hd8n7S,Sri Bhagat ji of Gorakpur (Gita Vatika) ,Girnar & Nath Traditions,Needs Research,Secondary,Medium,Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-040 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-040,,2,Gorakh Tradition,(No Sampradaya),"Gorakpur, Uttar Pradesh, India"
recZimTKJr9W8RRTR,"Sri Bharti Bapu of Bharti Ashram, Girnar, Junagadh",Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
recfNuy36Ma2NHii6,Sri Bhola Ramdas Bapu of Junagadh,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
recN5QXwf85xcAdKS,"Sri Bhrahmleem Param Pujya Mahant Sri Amrit Giri Bapu of Girnar Mountain, Junagadh ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recBtymRccp1iFneW,"Sri Brahmachari Bapu of Ajab, Junagadh, Gujarat ",Girnar & Nath Traditions,Gujarat & Swaminarayan Traditions,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
recQEPPbBMR47GAlb,Sri Buddhiyogi of Badrinath,Girnar & Nath Traditions,Rishikesh-Haridwar & Himalayan Monastic Lineages,Tertiary,High,"Sampradaya maps directly to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Char Dham & Upper Himalaya,Nath Sampradaya,"Badrinath, Uttarakhand, India
Nepal"
recxHvesG2c4jpvBa,Sri Datgiri of Junagadh,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
rece342T8PgvjAtX9,Sri Dattatreya Nagnath Deshpande (Nimonkar) ,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
recrRhd31Aeu5IjXn,Sri Digambar Manmast Mahesh Giri Maharaj of Girnar ,Girnar & Nath Traditions,Needs Research,Secondary,Medium,Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Family FAM-028 is present but not mapped to a stronger section override; review family tree if this placement feels off.,FAM-028,,2,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recchxj8aJvKexawg,"Sri Girnarnath of Girnar, Junagadh, Gujarat",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India
Junagadh, Gujarat, India"
recLTwwwdFUirpVjg,"Sri Gopal Girnar of Girnar, Junagadh, Gujarat ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India
Junagadh, Gujarat, India"
rec1u5fRkgqYZNzoG,Sri Goraknath of Gorakhpur,Girnar & Nath Traditions,Needs Research,Tertiary,High,"Sampradaya maps directly to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Gorakh Tradition,Nath Sampradaya,"Gorakhpur, Uttar Pradesh, India"
recRrujNB3LR5G2XM,"Sri Harpal Giri of  Girnar, Gujarat",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recl5F6mcn6G1mALf,"Sri Heera Bhagat Govind Bhagat of Bhavnat, Govaliya Dham Ashram, Girnar, Junagadh",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
rec0XnrVfWBRsE1xa,Sri Jaganath Das Babaji  ,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
recLUMkn9nchq6xSn,Sri Jaganath Das Ji Maharaj  ,Girnar & Nath Traditions,Needs Research,Featured,Medium,Family override from FAM-054 (Sri Jaganath Das Ji Maharaj Family); family placement takes priority over geography. Tier proposed as Featured because the record appears to anchor or lead a family cluster.,Organize inside Girnar & Nath Traditions using FAM-054 family context before geography.,FAM-054,,2,,(No Sampradaya),
recafvsdVucjFGLHy,"Sri Jagdishgiri Maharaj of Junagadh, Girnar",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India
Girnar, Gujarat, India"
reckYkidRReyAg1HG,Sri Jai Shambho Bapu of Girnar,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recF2H1QSsTn3kWIw,"Sri Jham Baba of Palia, past Sardar Nagar, Gorakpur ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Gorakh Tradition,(No Sampradaya),"Gorakpur, Uttar Pradesh, India"
recVDOQnAEulK3L93,"Sri Keshavanand Das Bapu Ji Maharaj of Keshavanand Ashram, Girnar ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recxO64bVWAOMHVHq,"Sri Mahamandaleshwar Bharti Bapu of Girnar, Gujarat",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
rec9Ff2pFmBSgxj7y,"Sri Mahant Nilkantanandji of Brahmeshwar Ashram, Girnar",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Brahmeshwar Ashram, Girnar, Gujarat, India"
recpPTHvqjZYOGaDK,"Sri Mahant Ram Lakhan das Ji Maharaj of Ram Tekhri, Junagadh, Girnar ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recDUrDJEvXGc72TG,"Sri Mahantji 108 Shivgiriji Maharaj of Neelgiri Parvat, Triyambakeshwar, Nashik, Madhya Pradesh",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Family override from FAM-025 (Juna Akhara); family placement takes priority over geography. Explicit archivalist tier override: Shivgiriji Maharaj should be tertiary. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",Organize inside Girnar & Nath Traditions using FAM-025 family context before geography.,FAM-025,,3,Nath & Shaiva Maharashtra,Juna Akhara,"Triyambakeshwar, Nashik, Maharashtra, India
Nashik, Maharashtra, India
Madhya Pradesh"
recb8yxIdz5mxzCD1,Sri Maharshi Nagendranath   -   Sri Bhaduri Mahasaya (Nagendranath Bhaduri) SAME? 7 D,Girnar & Nath Traditions,Needs Research,Tertiary,Low,"Name/place wording suggests Girnar & Nath Traditions, but this should be reviewed. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,,(No Sampradaya),
recBodJgdOAUrhgjj,"Sri Mahatma Girir of Girnar, Junagadh, Gujarat ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India
Junagadh, Gujarat, India"
recdMdwOnTHhwbwFI,Sri Minati Patra Brahmacharini,Girnar & Nath Traditions,"Bengal Shakta, Baul & Modern Saints",Secondary,Medium,Family override from FAM-037 (Sri Amritananda Natha Saraswati Family); family placement takes priority over geography. Tier proposed as Secondary because the record is a close family/lineage member or direct section fit.,Organize inside Girnar & Nath Traditions using FAM-037 family context before geography.,FAM-037,,2,Kolkata Spiritual Sphere,(No Sampradaya),"Tarkeshwar, West Bengal, India"
recxuracQJPPryYKc,"Sri Nag Baba of Junagadh, Gujarat ",Girnar & Nath Traditions,Gujarat & Swaminarayan Traditions,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Junagadh, Gujarat, India"
recuNQ3hYf3afUPv8,"Sri Naga Baba Chetanpuri Maharaj of Shakti Ashram, Girnar",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India"
recBRjhdw2jf5P23S,Sri Namdev Baba,Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Nath & Shaiva Maharashtra,(No Sampradaya),"Dvaha village, Hingoli, Maharashtra, India
Hingoli, Maharashtra, India"
rec9nbDf01i4H2wK1,"Sri Narayan Das of Singhariya, Gorakpur ",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Gorakh Tradition,(No Sampradaya),"Gorakpur, Uttar Pradesh, India"
rectkQuhmbjMUZGg7,"Sri Narmada Puri Mataji of Girnar, Junagadh, Gujarat",Girnar & Nath Traditions,Needs Research,Tertiary,Medium,"Spiritual region maps to Girnar & Nath Traditions. Tier proposed as Tertiary because placement is contextual, inferred, or lower-confidence.",,,,,Girnar & Nath Tradition,(No Sampradaya),"Girnar, Gujarat, India
Junagadh, Gujarat, India"
